"event_id","disaster_type","location","severity_level","estimated_damage","affected_population"
4502,"Wildfire","Chile",9,9627297.24,48200
4503,"Drought","Indonesia",9,12596384.45,43171
12970,"Earthquake","Chile",9,16060153.84,58274
4514,"Wildfire","Philippines",9,9037842.65,53854
12980,"Volcanic Eruption","Italy",9,13712723.42,50162
4515,"Volcanic Eruption","USA",9,12046673.02,55251
12992,"Earthquake","Indonesia",9,3608618.89,38854
4517,"Flood","Philippines",9,11480545.9,51929
13006,"Drought","Japan",9,4014741.84,44438
13008,"Wildfire","Italy",9,5335776.79,51489
13011,"Wildfire","Italy",9,8770699.47,45235
13022,"Earthquake","Indonesia",9,7008988.09,54160
13027,"Hurricane","Turkey",9,6062437.27,43904
13028,"Wildfire","Turkey",9,9469463.58,34490
13042,"Earthquake","Italy",9,11372246.04,49983
8041,"Landslide","Chile",9,11970140.11,51868
13049,"Hurricane","Italy",9,8787370.96,42635
13088,"Hurricane","Indonesia",9,15703309.3,58851
13090,"Landslide","Chile",9,5125024.8,52773
13097,"Landslide","Chile",9,13341704.53,47867
13102,"Landslide","Turkey",9,5933434.3,52086
4553,"Landslide","Chile",9,14672170.59,50685
4555,"Volcanic Eruption","India",9,7190034.26,45254
13127,"Flood","Turkey",9,7279680.87,39544
13138,"Earthquake","Japan",9,10614498.36,45319
4558,"Drought","USA",9,7717838.18,35814
13145,"Hurricane","Indonesia",9,8514132.77,33891
13157,"Flood","Chile",9,9668541.43,56661
13163,"Volcanic Eruption","Turkey",9,5341265.91,32055
13168,"Hurricane","Indonesia",9,12309687.42,41815
4570,"Landslide","Philippines",9,5848384.92,60854
4574,"Wildfire","Italy",9,10515400.48,54191
13185,"Hurricane","Italy",9,11358678.37,42413
1433,"Landslide","India",9,8088929.09,47482
13193,"Flood","Turkey",9,8344197.27,33596
1437,"Wildfire","Italy",9,4590265.84,22817
13201,"Landslide","India",9,12221869.67,42560
13203,"Hurricane","Indonesia",9,3227163.56,37532
13210,"Wildfire","Chile",9,11155616.61,38364
13211,"Hurricane","Japan",9,17385977.39,66220
13218,"Earthquake","Japan",9,4492813.77,37871
13220,"Hurricane","Turkey",9,10349686.92,57844
13228,"Volcanic Eruption","India",9,11395761.95,43994
13229,"Earthquake","Indonesia",9,7428217.73,42911
13232,"Earthquake","Philippines",9,15001219.95,53795
13233,"Drought","USA",9,7149454.15,34540
464,"Earthquake","Philippines",9,14226526.84,53756
13263,"Volcanic Eruption","Japan",9,8943722.66,59552
13268,"Hurricane","Chile",9,10372890.75,44852
13281,"Landslide","Chile",9,9096350.76,57510
13282,"Drought","Turkey",9,7338880.27,51544
13283,"Hurricane","Indonesia",9,14060098.1,48202
13291,"Volcanic Eruption","Indonesia",9,4182892.17,33716
13301,"Drought","Japan",9,6270740.47,38648
13309,"Wildfire","Indonesia",9,8855805.37,48596
13322,"Drought","Indonesia",9,8376121.65,47489
4633,"Landslide","Turkey",9,13459637.48,48780
13329,"Hurricane","India",9,4937737.46,42247
13342,"Hurricane","Turkey",9,6263402.85,55696
13352,"Landslide","Indonesia",9,2762085.15,32869
4646,"Flood","India",9,9236987.61,48913
13360,"Landslide","Indonesia",9,10149300.79,39875
13361,"Earthquake","Turkey",9,8978047.69,45958
4658,"Flood","Chile",9,11969767.71,42124
13371,"Flood","Turkey",9,6977157.72,32902
4663,"Volcanic Eruption","Philippines",9,11330567.81,45393
13378,"Landslide","USA",9,6630066.67,45415
4669,"Earthquake","India",9,7781396.41,34540
13400,"Earthquake","Philippines",9,11768805.32,45827
92,"Flood","Turkey",9,10071365.2,35648
1477,"Wildfire","USA",9,6940923.14,40010
13417,"Earthquake","Japan",9,10387523.96,43578
13435,"Wildfire","India",9,2966133.08,38072
4679,"Wildfire","India",9,5080053.99,28045
4686,"Earthquake","Turkey",9,7806262.23,36924
13447,"Earthquake","Chile",9,12551200.58,49214
1485,"Drought","Philippines",9,8026456.34,28878
13466,"Volcanic Eruption","Indonesia",9,5436031.4,34896
13473,"Wildfire","Chile",9,7612667.12,44802
13477,"Volcanic Eruption","USA",9,3542017.25,61971
13487,"Landslide","Chile",9,9989046.53,39337
467,"Earthquake","Turkey",9,9222829.17,53203
13489,"Drought","Japan",9,9953547.08,53901
13491,"Earthquake","Turkey",9,6612144.13,39967
13498,"Landslide","India",9,1916559.02,33246
13506,"Flood","Turkey",9,13951015.86,50115
4698,"Landslide","Turkey",9,8479591.26,45004
13523,"Wildfire","Turkey",9,4896115.0,47112
13535,"Earthquake","India",9,7985541.71,49528
13540,"Wildfire","Turkey",9,11098695.73,49887
13541,"Hurricane","Indonesia",9,9331821.45,41676
13542,"Earthquake","Chile",9,15657701.67,53700
1496,"Landslide","Italy",9,4142268.97,56437
13552,"Volcanic Eruption","Italy",9,6681871.65,55283
4705,"Hurricane","USA",9,9760932.21,46586
13564,"Wildfire","Indonesia",9,8576877.0,49773
13571,"Drought","Philippines",9,7593928.8,54247
1501,"Landslide","Turkey",9,8558935.13,36430
13588,"Flood","Turkey",9,10701844.5,36305
13604,"Drought","Italy",9,3618191.11,28953
4718,"Drought","Chile",9,5056312.36,43792
13620,"Volcanic Eruption","Chile",9,6742336.8,30430
13624,"Flood","Indonesia",9,8763649.03,31655
13634,"Wildfire","Japan",9,2363993.05,28523
13642,"Flood","India",9,2828243.05,36221
4722,"Flood","Turkey",9,3089009.42,54219
13654,"Drought","Turkey",9,4764962.74,26254
13661,"Earthquake","Japan",9,11368369.24,48709
13671,"Wildfire","Japan",9,5171377.23,40855
13672,"Volcanic Eruption","Philippines",9,10613074.69,47210
13678,"Volcanic Eruption","Japan",9,7686669.46,45224
13683,"Earthquake","Italy",9,11853516.44,48957
4730,"Drought","Chile",9,6571567.46,51238
13700,"Volcanic Eruption","Turkey",9,15383576.69,56937
13711,"Wildfire","Chile",9,3233904.28,37240
13713,"Earthquake","Japan",9,2000287.23,34031
4732,"Volcanic Eruption","Indonesia",9,2389412.22,42179
13722,"Earthquake","Italy",9,13865951.59,46242
4735,"Hurricane","India",9,9255497.41,45485
13733,"Volcanic Eruption","Italy",9,7130098.9,51995
13751,"Flood","USA",9,10493517.05,60394
13757,"Hurricane","India",9,7138908.32,28302
4737,"Volcanic Eruption","Chile",9,12332921.31,46408
4743,"Volcanic Eruption","Japan",9,4782820.08,46053
13778,"Drought","Turkey",9,10584229.48,35808
13786,"Landslide","Philippines",9,4114646.72,38087
4745,"Hurricane","India",9,4038502.5,48462
13800,"Earthquake","Italy",9,13471799.43,45199
13801,"Landslide","India",9,8231994.01,46942
4749,"Drought","Turkey",9,12977293.61,48045
13808,"Volcanic Eruption","India",9,12189329.36,44259
13812,"Flood","Philippines",9,12388097.79,49473
13827,"Wildfire","Philippines",9,6522575.13,50843
13834,"Drought","India",9,8023481.82,47730
4753,"Flood","Chile",9,3413798.35,44149
4754,"Flood","India",9,5652220.13,52069
4755,"Wildfire","USA",9,5150236.15,33585
13875,"Wildfire","USA",9,4207263.91,41969
1509,"Wildfire","Indonesia",9,9315567.92,35834
13895,"Hurricane","India",9,9042726.71,35036
13896,"Drought","India",9,9967401.61,38828
13898,"Landslide","Italy",9,15152097.06,51880
13902,"Drought","USA",9,6060249.26,41389
140,"Earthquake","Japan",9,2658593.1,31072
13905,"Flood","Chile",9,6228907.3,52180
145,"Earthquake","Italy",9,4564324.71,40155
4782,"Earthquake","India",9,10635082.94,42692
13932,"Landslide","India",9,8425021.1,54657
13938,"Flood","Japan",9,4015086.39,40301
13943,"Hurricane","Philippines",9,7605606.2,45378
4784,"Hurricane","India",9,9691004.32,43447
13949,"Landslide","Turkey",9,3250720.33,51590
13971,"Landslide","Japan",9,4362002.56,48300
13976,"Flood","Italy",9,7103878.67,55850
13977,"Flood","Turkey",9,7221250.85,42429
13978,"Drought","Philippines",9,8199281.24,49168
13992,"Flood","Turkey",9,7473673.48,55767
14011,"Wildfire","Indonesia",9,3075255.5,48746
1540,"Landslide","Chile",9,7225890.68,43196
14025,"Hurricane","India",9,7153891.42,47302
4802,"Earthquake","Japan",9,5052706.82,37692
4806,"Earthquake","India",9,11343359.53,53405
14044,"Drought","Japan",9,2517068.83,42299
14047,"Drought","Indonesia",9,2798878.96,40733
14050,"Drought","Indonesia",9,10926945.7,45139
14054,"Landslide","Chile",9,3599853.09,38476
14065,"Landslide","USA",9,11361783.23,49314
14070,"Hurricane","Turkey",9,12548604.02,50282
1548,"Flood","Japan",9,2770052.15,52971
14085,"Drought","Philippines",9,9641929.72,40399
14096,"Wildfire","Italy",9,10447500.51,36774
14098,"Volcanic Eruption","Indonesia",9,13462128.42,50369
14100,"Earthquake","USA",9,12253638.47,47095
14108,"Hurricane","USA",9,9276297.0,53044
14115,"Earthquake","Indonesia",9,9730710.63,38262
4825,"Hurricane","Chile",9,12998184.2,48969
4833,"Hurricane","USA",9,12748789.93,47396
14139,"Flood","Italy",9,3406220.79,51227
14140,"Hurricane","Japan",9,11565462.9,51831
4845,"Volcanic Eruption","India",9,4439574.77,24487
14155,"Hurricane","Japan",9,6563163.88,55896
14156,"Hurricane","Philippines",9,8024457.02,46522
1552,"Flood","Turkey",9,5324192.37,29841
14164,"Landslide","Chile",9,9872398.44,43626
14169,"Earthquake","Turkey",9,2783602.02,46177
4851,"Volcanic Eruption","Turkey",9,11119342.67,44929
14195,"Earthquake","Turkey",9,5039078.85,51527
4853,"Drought","Philippines",9,6356886.22,55210
14214,"Landslide","Philippines",9,10965259.45,43708
14216,"Earthquake","Chile",9,6779775.88,29183
501,"Landslide","Japan",9,6555483.18,47458
14248,"Volcanic Eruption","Chile",9,6357653.79,49302
14254,"Landslide","USA",9,14557362.56,51760
14259,"Volcanic Eruption","Chile",9,11506678.11,42325
14260,"Drought","Indonesia",9,12403190.93,50237
4865,"Landslide","Turkey",9,2740055.71,46052
4867,"Drought","Chile",9,8057526.12,38100
14287,"Earthquake","Turkey",9,2319203.8,45225
14290,"Earthquake","India",9,6350354.95,52935
14298,"Drought","Philippines",9,4439412.52,45966
4874,"Wildfire","Turkey",9,7656565.36,39157
4879,"Wildfire","USA",9,2349324.03,35542
14316,"Landslide","Turkey",9,9280970.64,32836
4882,"Landslide","USA",9,14409681.76,49700
14332,"Earthquake","Japan",9,10534278.15,39799
14333,"Drought","India",9,2494777.54,33798
14336,"Flood","Italy",9,8611515.3,47078
1581,"Drought","Japan",9,9236665.15,43473
14346,"Volcanic Eruption","USA",9,11845928.45,41820
14355,"Wildfire","Japan",9,3813573.44,53429
14358,"Drought","Philippines",9,5742385.73,47608
14364,"Wildfire","Philippines",9,6620563.71,47479
14367,"Hurricane","Turkey",9,2773900.07,51621
14381,"Earthquake","Chile",9,4442223.62,49817
14393,"Volcanic Eruption","Indonesia",9,10575019.91,46959
14396,"Volcanic Eruption","India",9,8766352.06,33647
14399,"Earthquake","Chile",9,3808965.4,44394
1584,"Hurricane","Italy",9,15193578.34,50791
4900,"Landslide","Chile",9,9632442.0,41119
14423,"Volcanic Eruption","Turkey",9,6384336.99,34772
14424,"Earthquake","Indonesia",9,6964271.27,40857
1590,"Wildfire","Indonesia",9,10886252.89,44054
14426,"Landslide","Japan",9,7750275.48,51865
4906,"Wildfire","Philippines",9,6616074.9,40638
14432,"Drought","Indonesia",9,2782926.25,45815
14441,"Hurricane","Japan",9,3121394.23,45203
4910,"Hurricane","Turkey",9,2232262.0,31372
1591,"Drought","USA",9,7415474.32,31754
4916,"Drought","Turkey",9,4300848.64,23689
14478,"Flood","USA",9,2658798.88,43209
14480,"Flood","Japan",9,7535408.61,44616
14485,"Earthquake","Indonesia",9,12834048.49,47048
14487,"Flood","Italy",9,9000970.03,32904
14489,"Earthquake","USA",9,6840480.22,44247
14490,"Landslide","Philippines",9,5758063.48,64482
14495,"Hurricane","Italy",9,10844129.43,44720
14498,"Wildfire","Chile",9,11378945.39,52875
14503,"Volcanic Eruption","USA",9,6812545.01,48882
14506,"Earthquake","Japan",9,9491933.28,42427
4917,"Wildfire","Italy",9,6640459.03,41728
1595,"Drought","Philippines",9,6803362.44,40857
14516,"Volcanic Eruption","USA",9,8896397.58,38402
149,"Hurricane","Japan",9,11782164.47,40333
14535,"Flood","Japan",9,5955723.04,38121
14553,"Wildfire","USA",9,6563682.89,53564
14554,"Wildfire","Chile",9,5101794.5,58935
14563,"Hurricane","Italy",9,11140937.93,51192
14566,"Wildfire","Italy",9,5675648.15,37148
14567,"Wildfire","Japan",9,4265129.16,56886
14572,"Flood","USA",9,7602490.86,47666
14574,"Earthquake","Philippines",9,4282038.62,41063
14579,"Earthquake","USA",9,10332937.55,43045
4929,"Drought","Turkey",9,9344401.72,32594
14587,"Flood","USA",9,3488529.12,28502
14589,"Hurricane","Japan",9,2848872.91,55749
14595,"Landslide","Japan",9,9049179.9,44417
14602,"Drought","Indonesia",9,4377914.68,30000
14618,"Volcanic Eruption","Japan",9,16050871.17,60779
14624,"Hurricane","Turkey",9,8070290.2,57747
14634,"Flood","Philippines",9,12005127.36,45609
14635,"Hurricane","USA",9,7940966.59,53223
4950,"Hurricane","India",9,8866573.03,49414
14646,"Landslide","India",9,9992896.23,62454
14652,"Landslide","USA",9,5016536.9,47681
14660,"Wildfire","India",9,7557039.78,56517
14668,"Volcanic Eruption","Japan",9,12007393.39,43107
4956,"Drought","USA",9,10546740.87,39749
14692,"Volcanic Eruption","Philippines",9,3091937.9,42763
1607,"Landslide","Philippines",9,6877565.62,39987
14696,"Flood","Italy",9,11309713.49,49435
4965,"Wildfire","India",9,4395671.08,43796
14706,"Wildfire","Indonesia",9,13765425.19,58343
14708,"Wildfire","Indonesia",9,13551189.94,49987
4970,"Hurricane","Indonesia",9,3127216.31,41864
14711,"Earthquake","India",9,12507159.31,42001
4972,"Landslide","India",9,10735274.61,51865
14722,"Flood","Japan",9,1948941.6,29065
14726,"Flood","Japan",9,15686737.95,59457
4973,"Earthquake","Italy",9,11322987.96,66138
4986,"Landslide","USA",9,7385444.36,43822
523,"Flood","Japan",9,11973015.67,51338
14751,"Drought","USA",9,4693995.41,38500
14771,"Earthquake","Indonesia",9,7160555.89,50954
14775,"Landslide","Japan",9,4495862.3,36214
14799,"Wildfire","Philippines",9,2877375.17,40580
5008,"Earthquake","India",9,3275156.9,40327
14822,"Flood","Indonesia",9,13281626.94,44408
14824,"Drought","Italy",9,6202985.01,56459
1626,"Hurricane","Indonesia",9,9476871.62,40029
14841,"Hurricane","Japan",9,6087784.91,47956
5022,"Earthquake","USA",9,6880878.75,37632
5023,"Landslide","Japan",9,5951080.49,33293
1632,"Drought","India",9,3397886.6,44834
14862,"Landslide","Italy",9,4042140.45,38609
5027,"Wildfire","USA",9,4102991.39,56153
14881,"Earthquake","Italy",9,7583573.1,39999
5028,"Volcanic Eruption","Chile",9,5601768.24,48058
14891,"Wildfire","India",9,7173189.35,59124
5029,"Drought","Turkey",9,11391157.52,41821
5030,"Flood","Turkey",9,5556074.37,49913
14910,"Hurricane","Italy",9,9968435.63,56915
1638,"Volcanic Eruption","USA",9,14919266.32,55400
14914,"Volcanic Eruption","Philippines",9,6839892.55,50811
14946,"Drought","USA",9,4864181.7,35404
5037,"Wildfire","Italy",9,8636868.04,37273
14967,"Drought","Italy",9,4559573.01,39921
14969,"Volcanic Eruption","Chile",9,4854149.97,39813
14980,"Wildfire","Italy",9,11190636.73,57290
14983,"Volcanic Eruption","Turkey",9,2544242.06,47276
14986,"Landslide","India",9,8201196.48,43621
533,"Wildfire","India",9,12178598.77,46196
538,"Drought","USA",9,7939520.05,52635
15002,"Hurricane","Italy",9,8271634.37,51547
15009,"Flood","India",9,5594729.72,32874
15021,"Earthquake","Philippines",9,8073327.67,39761
15025,"Hurricane","Italy",9,5570261.62,52354
15028,"Hurricane","Turkey",9,9765739.65,39427
15033,"Earthquake","Italy",9,16975494.07,57105
15034,"Hurricane","Indonesia",9,6234582.94,44654
15035,"Volcanic Eruption","Turkey",9,5784792.57,51974
15043,"Drought","Philippines",9,2861545.06,41368
15047,"Flood","Philippines",9,9347014.85,40857
15055,"Wildfire","Japan",9,13365679.53,50254
15058,"Flood","USA",9,6858201.06,47989
170,"Landslide","Italy",9,10926292.35,57660
15077,"Drought","India",9,10971496.18,51444
15083,"Landslide","Philippines",9,4416764.19,40852
15093,"Wildfire","Italy",9,3456036.74,30756
15103,"Earthquake","India",9,3812266.53,60246
5058,"Volcanic Eruption","Chile",9,12942611.11,54509
5060,"Landslide","Chile",9,7560748.39,50181
15139,"Landslide","Japan",9,9787016.51,43730
15153,"Flood","Philippines",9,2261189.6,35997
15155,"Wildfire","Chile",9,13360165.83,45203
15156,"Hurricane","Turkey",9,5302384.56,58387
5068,"Hurricane","Japan",9,8904987.79,48187
15177,"Drought","Italy",9,3570241.36,38680
15186,"Hurricane","Philippines",9,8104438.48,32996
15195,"Earthquake","Chile",9,14401960.77,49646
15200,"Earthquake","Italy",9,3257668.97,49471
15203,"Hurricane","Philippines",9,5607969.75,42807
15207,"Drought","USA",9,12898863.38,51364
15214,"Earthquake","Turkey",9,14009872.11,48370
15216,"Earthquake","USA",9,10348003.16,42700
5094,"Hurricane","Turkey",9,10575973.04,37908
5100,"Earthquake","Philippines",9,9911379.69,47369
15238,"Landslide","India",9,3973906.42,41264
1666,"Landslide","India",9,3578580.69,40133
5119,"Volcanic Eruption","Turkey",9,5470975.88,40233
15258,"Drought","USA",9,12247551.97,48116
15286,"Earthquake","USA",9,5376245.3,35326
5129,"Wildfire","Indonesia",9,13084102.31,49317
15291,"Landslide","Chile",9,2706779.24,53301
15298,"Landslide","Indonesia",9,3210970.88,50417
172,"Earthquake","Japan",9,9368658.7,51123
5138,"Earthquake","Chile",9,11459135.48,42074
15322,"Hurricane","Indonesia",9,4595928.46,50040
15323,"Wildfire","Chile",9,4065874.35,59412
15336,"Earthquake","Chile",9,9991072.11,57766
1683,"Landslide","Indonesia",9,6698955.12,39062
5155,"Wildfire","India",9,5941304.5,46078
15355,"Earthquake","Chile",9,8662501.72,47078
15362,"Landslide","Chile",9,5854542.37,39571
15386,"Earthquake","Italy",9,4470919.75,40792
15399,"Landslide","Indonesia",9,6591755.62,41111
15402,"Hurricane","India",9,3656266.28,34387
5165,"Hurricane","Indonesia",9,9471682.59,54650
555,"Flood","Chile",9,3323635.33,36955
15429,"Wildfire","Philippines",9,6780336.33,44210
562,"Wildfire","Philippines",9,6889620.52,51900
15454,"Hurricane","Japan",9,7729345.51,46531
5195,"Flood","Turkey",9,10676030.88,37480
15458,"Flood","Japan",9,8034542.67,45463
15460,"Flood","Turkey",9,8710883.42,53963
5196,"Wildfire","Japan",9,8217686.97,38726
5200,"Landslide","Indonesia",9,7688819.51,45454
572,"Wildfire","Philippines",9,6508839.79,27444
5211,"Volcanic Eruption","Indonesia",9,10144414.4,40242
5218,"Landslide","Philippines",9,3699482.95,59507
5221,"Flood","India",9,11524543.19,48384
5222,"Wildfire","USA",9,7291201.3,30291
15546,"Flood","India",9,6762052.17,55841
15552,"Hurricane","Indonesia",9,4056237.38,40694
